,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,group
ENSG00000243519.1,17.5980336305629,-0.0775473882910976,0.240346280352722,-0.322648589265839,0.746961391143773,0.905194918340167,NA
ENSG00000205810.4,35.5933263743103,0.207824127241766,0.750097113851334,0.277062960787442,0.781731761883325,0.921617960454212,NA
ENSG00000226209.1,1.00761729113613,0.520580601386505,0.706794806802472,0.736537105785486,0.461403894633195,NA,NA
ENSG00000226627.1,0.0552226213446239,-0.339944055695635,3.28763295822275,-0.103400854053794,0.917644834344297,NA,NA
ENSG00000180386.7,0.0386837431127538,-0.609059493473032,3.28763295822275,-0.185257752678779,0.853026872875013,NA,NA
ENSG00000183578.5,1.79347819730869,0.45701622704684,0.835058172415237,0.54728669468022,0.584181783372908,NA,NA
ENSG00000230852.1,0.366067019955672,0.557147085200135,1.32041238325743,0.421949303312093,0.673062021889665,NA,NA
ENSG00000269410.1,1784.96725262665,-0.0113145589647846,0.201160788985312,-0.0562463441402128,0.955145562287759,0.985317424679478,NA
ENSG00000182180.9,10229.2584975502,-0.0834092755969083,0.0426833392472126,-1.95414128950455,0.0506845102583629,0.246139258283303,NA
ENSG00000155749.8,777.680601883654,0.753223178442067,0.179231310104173,4.20252007310709,2.63959833335878e-05,0.00226226146684721,NA
ENSG00000234362.1,0.164344966846853,0.542905713897293,3.2876118287966,0.165136805124594,0.868836304375865,NA,NA
ENSG00000185825.11,11582.923543689,-0.133617191443858,0.104834251991226,-1.27455663493493,0.202466214749814,0.515842551803698,NA
ENSG00000260997.1,1716.30566463451,0.133246293619257,0.109391370491138,1.2180695151822,0.223197557283854,0.538955714869985,NA
ENSG00000241468.3,2051.12254367378,-0.0443706223205965,0.0832003504557526,-0.53329850268111,0.593826963997212,0.83095200943219,NA
ENSG00000260569.2,0.0423600090910455,0.0851354906657207,3.28763295822275,0.0258956798850635,0.979340545844952,NA,NA
ENSG00000213950.2,33.1135240513312,-0.489245725412729,0.208826314656524,-2.34283560583558,0.0191378134918762,0.142567204977975,NA
ENSG00000231575.1,0.199337526482123,-2.08023923906692,3.28292139983735,-0.633654902359217,0.526306062320073,NA,NA
ENSG00000229990.2,0.593590249522855,0.505755757554954,0.998471464420991,0.506530006692018,0.612484630213289,NA,NA
ENSG00000213104.3,43.5822652484873,-0.026992425180714,0.0857931711272241,-0.314622071035077,0.753048619337248,0.907956708498578,NA
ENSG00000231993.1,419.527677381493,0.261994060227025,0.131431667218789,1.99338611288323,0.0462191833575703,0.234293509601202,NA
ENSG00000198522.9,4917.32815654627,-0.0416292519715321,0.0520489818548566,-0.799809150688464,0.423821380474611,0.724033778945332,NA
ENSG00000231147.2,0.689589883254319,0.799499030667059,0.894793207522109,0.893501452565848,0.371588694596614,NA,NA
ENSG00000204482.6,1000.27573478049,0.138862736443449,0.28027474620334,0.495452188698814,0.62028096331049,0.845960858557588,NA
ENSG00000196611.4,3.95438798926703,0.997417688905059,0.902007984140778,1.10577478962691,0.26882400940669,0.588504847709407,NA
ENSG00000171867.12,8730.32766776256,-0.222683643030612,0.127804170001217,-1.74238166899008,0.0814416813353759,0.321650710380949,NA
ENSG00000266288.1,0.0230583417445368,-0.0280158385277184,3.28763295822275,-0.00852158342604748,0.993200842440369,NA,NA
ENSG00000224031.1,0.396544728537107,-0.109602705319263,0.965334778501402,-0.113538544099086,0.909603606859587,NA,NA
ENSG00000204054.7,568.427842021587,-1.39916499530668,0.227206489169586,-6.1581207491937,7.36132214340813e-10,4.73175271203784e-07,NA
ENSG00000250666.1,0.542870058357851,0.889059302053847,0.855287548386979,1.03948584745628,0.298578836719299,NA,NA
ENSG00000123607.10,8350.3760389104,0.11335730469157,0.0594553321257111,1.90659610565945,0.0565729097872989,0.261658188372059,NA
ENSG00000254176.1,0.0922790893618671,0.19828686553369,3.28402595474236,0.0603792017073891,0.951853623063667,NA,NA
ENSG00000255234.1,158.060325136728,0.10451758732848,0.142214991339811,0.734926651148496,0.462384166257216,0.751804196004555,NA
ENSG00000250656.2,61.0811199549616,0.384409891677593,0.181276811070956,2.12056847981028,0.0339581330140687,0.197366569855934,NA
ENSG00000235805.1,0.970212432353117,0.364352864364221,0.567712510896063,0.641791148461985,0.521008797640252,NA,NA
ENSG00000243122.1,0.32424886875713,-0.0462300863235941,0.870231950094219,-0.0531238669398301,0.957633215231829,NA,NA
ENSG00000251389.1,14.1712637027508,-0.102059541770276,0.658257117994117,-0.155045101648545,0.876785761215471,0.958362087353094,NA
ENSG00000106133.13,10582.0601606556,0.157073970789985,0.0728830045520343,2.15515224372842,0.0311499225935782,0.187461984007764,NA
ENSG00000213917.2,15.6353616677804,-0.22435327076385,0.42835462143137,-0.523755924505172,0.600448312849254,0.835158455039609,NA
ENSG00000196876.9,347.080231892792,-0.0747616551213227,0.582762506911075,-0.128288375169494,0.897920764359488,0.966053890490737,NA
ENSG00000226230.1,0.426964849200244,-0.32594373667779,1.05273554757265,-0.309615969014569,0.756853011136345,NA,NA
ENSG00000124570.13,3391.93408166647,-0.708778879151701,0.291003332676906,-2.4356383572371,0.0148655383610733,0.122429816697345,NA
ENSG00000132854.14,2.49600741222924,-0.108088316584638,1.5892813169953,-0.0680108143402766,0.945777025620246,0.982620390199583,NA
ENSG00000141028.6,25.2405905085672,0.349909846223125,0.156647008200715,2.23374739321404,0.0254996987143273,0.167482399019593,NA
ENSG00000236528.1,195.330916119074,-0.0583460168255669,0.10842357740071,-0.538130342351024,0.590487066016933,0.829098733878159,NA
ENSG00000262213.1,0.0122846577844266,-0.297131276305116,3.28763295822275,-0.090378482051032,0.927986455540121,NA,NA
ENSG00000222385.1,0.969450673822082,-0.440982607621496,0.662472719566466,-0.665661535330969,0.505627464591218,NA,NA
ENSG00000202538.1,49.8761262999745,-0.4713990764723,0.294350493816526,-1.60148899483801,0.109268655585272,0.379411690654095,NA
ENSG00000141446.6,7518.09628755824,-0.0411805781514771,0.0808475551966793,-0.509360834119181,0.610499323990676,0.840257468762492,NA
ENSG00000239483.1,8.56249717503665,-0.321070181700197,0.24666602961011,-1.30163923345137,0.193039741367092,0.504421212807367,NA
ENSG00000155984.10,1839.06628718528,-0.00356851030322158,0.106649945292553,-0.0334600293833509,0.973307739902062,0.99174897354731,NA
ENSG00000091986.11,16.6493078018958,0.73194131481124,1.42509915545221,0.513607289718014,0.607526581934816,0.838794120578673,NA
ENSG00000207106.1,65.9193921224849,-0.247846053861904,0.289008841761546,-0.857572565431737,0.391128529376133,0.697674651385273,NA
ENSG00000270898.1,0.110978629474976,-1.45807252233077,3.28677519008491,-0.443617965332487,0.657318814724188,NA,NA
ENSG00000116809.7,10954.5685773224,-0.299833363638931,0.0943252092876305,-3.17871930423854,0.00147927267354981,0.0314456097384442,NA
ENSG00000227371.1,0.0152506502141682,-0.297131276305116,3.28763295822275,-0.090378482051032,0.927986455540121,NA,NA
ENSG00000178381.7,5402.52447778292,0.0208964682962045,0.108117708261547,0.1932751686306,0.846743472230116,0.947828635022295,NA
ENSG00000241058.1,6200.35497517989,0.0292278748238834,0.0800323477487956,0.365200767514948,0.714961545410971,0.891500883092979,NA
ENSG00000235535.3,0.0324458766171094,-0.453095384889074,3.28763295822275,-0.137818117364905,0.890384165409773,NA,NA
ENSG00000187514.10,155174.274980138,0.0478834370035716,0.0685387533804816,0.698633030830814,0.484781395745553,0.767091439063113,NA
ENSG00000159685.6,435.896467745525,-0.101415515696266,0.0924845458322292,-1.09656715923369,0.272830650155289,0.592554216985174,NA
ENSG00000197054.7,1267.52082743433,0.0740710442657731,0.0903883997791072,0.819475114580956,0.412515394417721,0.714485026181768,NA
ENSG00000147155.6,2841.81010494455,-0.0887036422273034,0.0528418039263881,-1.67866415671337,0.0932175152457337,0.346494413752403,NA
ENSG00000183148.5,59.1406803238283,0.263722797744011,0.418112692731775,0.63074573512934,0.528206789765814,0.792786163167924,NA
ENSG00000143217.7,2.05453390530173,-0.807627117519069,1.33964651052527,-0.602865838990915,0.546597943121813,NA,NA
ENSG00000140443.9,2497.60760436102,-1.17692661704581,0.418498257334087,-2.8122616914657,0.00491944616772537,0.0646908369167471,NA
ENSG00000086300.11,13735.0627826649,0.037468548384107,0.0877256263334066,0.427110639731491,0.669298743720597,0.871044367457897,NA
ENSG00000163482.7,4818.05511660961,-0.0354848117451078,0.0686237591147823,-0.517092217081183,0.60509178637782,0.837543215681567,NA
ENSG00000242199.1,3.67368779446444,-0.704139529627948,0.333685133398326,-2.11019149237135,0.0348418650432315,0.200303626612462,NA
ENSG00000257818.1,33.8238942644441,0.00185195895561288,0.161624020937564,0.0114584388191178,0.990857688633638,0.997173824649307,NA
ENSG00000223828.1,1.09493684267839,0.179632748584947,0.639145322224322,0.281051495393563,0.778670903283898,NA,NA
ENSG00000165272.10,764.766438082691,0.603795649690128,0.203065056601723,2.97340990022901,0.00294510857788842,0.0469357120881073,NA
ENSG00000260139.2,0.331981804903162,-0.895000346299842,2.20122376576606,-0.406592169419163,0.684307549461156,NA,NA
ENSG00000131584.14,4572.50912465092,-0.203777649491555,0.180043579144551,-1.13182403093613,0.25770842252891,0.577407245829702,NA
ENSG00000248243.1,20.6368969638194,0.164655485166086,0.170755473902857,0.964276467410697,0.334907335817191,0.651030354112834,NA
ENSG00000167766.14,50902.2920128105,0.0797793775761,0.0802348347979921,0.99432344787599,0.320065423763128,0.637630115940235,NA
ENSG00000137252.5,0.0618233576953811,-0.552483828876312,3.28763295822275,-0.168049121023223,0.866544635538234,NA,NA
ENSG00000231563.1,0.948840260992345,0.99377127608521,0.790213569387911,1.25759834376797,0.208537052656729,NA,NA
ENSG00000237399.3,3634.78119535735,0.0101551555754453,0.066347454372604,0.15306021416307,0.878350790610438,0.959035117634317,NA
ENSG00000236131.1,0.0341735707328011,-0.0280158385277183,3.28763295822275,-0.00852158342604745,0.993200842440369,NA,NA
ENSG00000120251.14,0.0381882851162227,-0.453095384889074,3.28763295822275,-0.137818117364905,0.890384165409773,NA,NA
ENSG00000170043.7,4346.2578052898,-0.096945169946941,0.132569717839268,-0.731276882285295,0.464610048010833,0.753292743147466,NA
ENSG00000095261.9,4814.77800114699,0.0267525158975986,0.116283970264288,0.23006194092613,0.818043638418064,0.937259446755986,NA
ENSG00000213380.9,4651.76361313256,0.0328523896284907,0.0712823790228653,0.460876728285858,0.644887048921375,0.858580335078574,NA
ENSG00000262766.1,1071.54756496237,0.0440748624861954,0.132192424101099,0.333414435705388,0.738821467841132,0.901349503696825,NA
ENSG00000258959.1,310.057766146723,0.037006434549403,0.117650831425047,0.314544607132496,0.753107442715383,0.907986853831154,NA
ENSG00000244398.1,32003.049459909,0.148004769780414,0.0776936141104637,1.904979855487,0.0567826897232394,0.262373069682695,NA
ENSG00000198925.6,15150.2748460602,0.0149503305633404,0.113312863514415,0.131938511653962,0.895032926988587,0.965433304120768,NA
ENSG00000270083.1,512.443647019692,0.179584562254489,0.137374836961823,1.3072595114664,0.191124590081846,0.501916895303847,NA
ENSG00000224969.1,0.712728059930422,-0.406388703876796,0.759138915935038,-0.535328508849061,0.592422716043952,NA,NA
ENSG00000267334.1,1.35639635858262,-0.477765591029865,0.687007657048935,-0.695429790523913,0.486785996522496,NA,NA
ENSG00000131263.8,27550.8832720979,-0.152252679722124,0.132133308310443,-1.15226570551319,0.249211904868449,0.567940477574536,NA
ENSG00000226763.3,1185.3518032444,0.0307744059123853,0.0957565161282146,0.321381845922417,0.747921038881007,0.90569768936353,NA
ENSG00000023892.9,18830.834432955,-0.0955989755159402,0.0578047410917721,-1.65382585771235,0.0981629005145309,0.358073750194675,NA
ENSG00000267752.1,0.246492146417595,-0.536970082227349,1.17831376102421,-0.455710609507443,0.648598091709747,NA,NA
ENSG00000145824.8,0.25978769766583,-1.85053447917576,2.65008990599045,-0.69829120702384,0.484995097078355,NA,NA
ENSG00000198915.7,258.029556057168,0.235635169964901,0.243251427880458,0.968689770983377,0.332699997733606,0.649688500856594,NA
ENSG00000255222.1,44.4551865023848,0.296734617016382,0.143156002481897,2.07280597300771,0.0381903403421194,0.21092975004423,NA
ENSG00000116830.7,5867.13674701317,0.0846544559982369,0.0582228672102831,1.45397264089539,0.145953891552317,0.439473255658924,NA
ENSG00000111834.8,450.784022977819,0.244094753374816,0.153226163132793,1.59303573478683,0.11115217471924,0.382800773172001,NA
ENSG00000263489.1,0.0336457836533033,0.0285598260690012,3.28763295822275,0.00868704822950805,0.993068825515459,NA,NA
ENSG00000245864.2,115.326674509385,0.626232169190263,2.08215275570319,0.300761876127946,0.763596081542635,0.912703167923328,NA
ENSG00000233334.2,179.154974279836,0.0931284470340061,0.172738192518544,0.539130609601629,0.589796736035787,0.82865346454091,NA
ENSG00000166106.2,7.75510160774808,-0.427679162459069,0.477242446511803,-0.896146530102266,0.370174508766044,0.681970875744295,NA
ENSG00000172660.7,30367.9777473395,0.0821409245192149,0.0557682919035353,1.47289654596733,0.140778933575911,0.43115245260906,NA
ENSG00000251377.1,4.2875004276415,-0.740110375306344,0.631668581297472,-1.17167514297787,0.241327506431716,0.560006763893506,NA
ENSG00000268475.1,1.19914694022764,0.0359315421769084,0.548535361943386,0.0655045137830457,0.94777231257759,NA,NA
ENSG00000076554.11,20315.4721131906,0.0500007093647286,0.123611394119729,0.404499194599313,0.685845670024183,0.87814918442698,NA
ENSG00000138757.10,42140.7560232655,-0.206180321801093,0.118677892566116,-1.73731027188765,0.0823324194314108,0.32325891905029,NA
ENSG00000197309.2,0.0854269146055277,-1.08863508719926,3.28752535752692,-0.331141198563469,0.740537833474256,NA,NA
ENSG00000269951.1,1061.73047564508,0.375430488329604,0.157511048837872,2.38351843314839,0.0171480256516285,0.133606132328143,NA
ENSG00000186654.16,839.893077862313,0.348368480839562,0.252820338484334,1.37792901840114,0.168225204564746,0.472637719599796,NA
ENSG00000260170.1,28.2407310495748,2.55728514434624,1.22081037777978,2.09474394295126,0.0361937606759851,0.204294673547691,NA
ENSG00000117971.7,0.107081629496427,-0.590498880101879,3.28760853275737,-0.179613501491498,0.857456004411042,NA,NA
ENSG00000170906.11,3094.54536140296,-0.0298707684608311,0.062192489894871,-0.480295426526967,0.631017340448837,0.852930212792132,NA
ENSG00000161281.6,8.2427196677744,-0.435264991948941,0.454179352220212,-0.95835486536583,0.337883846370809,0.653600311837353,NA
ENSG00000223431.1,0.742785412465773,-0.163894435925835,1.10128089754884,-0.148821646040189,0.881694369773712,NA,NA
ENSG00000253158.1,0.17062791827667,-0.15637728533504,2.42458311750899,-0.0644965661130652,0.948574841265619,NA,NA
ENSG00000110218.4,1861.90070894096,-0.0536347117019951,0.0995066927376991,-0.539006073122909,0.589882664057014,0.82865346454091,NA
ENSG00000233729.1,0.0327121284472166,-0.240555611708396,3.28763295822275,-0.0731698503954765,0.941670957957646,NA,NA
ENSG00000118276.7,39.476206748227,1.35640555430095,0.780909688375604,1.7369557254725,0.0823949860820712,0.323363488771286,NA
ENSG00000181885.14,1226.98742379616,0.797219792120695,0.385725162563764,2.06680784531112,0.0387522639427747,0.212511653394899,NA
ENSG00000120279.6,22.048940381725,1.43958396584698,0.725159015071099,1.98519764069379,0.047122486711759,0.236593969454595,NA
ENSG00000139209.11,0.539220620137786,1.91375959709948,2.2525623960553,0.84959226898703,0.395551811643524,NA,NA
ENSG00000242522.1,2.76460897397849,-0.0981965166765567,0.379560326235209,-0.258711224248726,0.795858058643085,0.92699024977079,NA
ENSG00000272249.1,2.15039843997976,-0.0628046644577358,0.426103778815959,-0.147392883095885,0.882821922639848,0.960694069347637,NA
ENSG00000130226.12,0.059062970809518,-0.76502360205699,3.28763295822275,-0.232697387992652,0.815996397626502,NA,NA
ENSG00000169641.9,10833.509627015,0.247810377641482,0.172125932992368,1.43970390360917,0.14995118849948,0.445546140867321,NA
ENSG00000272667.1,67.337490830544,-0.365326853835413,0.158834010003586,-2.30005433865937,0.0214451417292099,0.152061905946738,NA
ENSG00000230410.1,0.0650124715486069,-0.0211343959246181,3.28763295822275,-0.00642845359965095,0.994870871449911,NA,NA
ENSG00000269918.1,2188.19464049452,0.0647426201479868,0.137457987708683,0.470999330247705,0.63764121318325,0.855524329622433,NA
ENSG00000077984.4,651.685450950301,-0.231844449843797,0.306621195225697,-0.756126626122965,0.449573279390214,0.741763327947315,NA
ENSG00000203849.6,44.5423125003994,0.605842196732614,0.336254297561002,1.80173815212786,0.0715866124847572,0.299538713151115,NA
ENSG00000260137.1,2.1244062559011,-0.482816067623426,0.491040066794434,-0.98325187754088,0.325483488023737,0.642784824214093,NA
ENSG00000100403.10,21271.611918111,-0.0576535358791855,0.0478743025106856,-1.20426894713123,0.228485644807912,0.545058491904144,NA
ENSG00000259285.1,0.0468819080337341,-0.183979947111677,3.28763295822275,-0.055961218739921,0.955372701684451,NA,NA
ENSG00000167302.5,25690.9535444708,-0.0786547554223447,0.0707718392418342,-1.11138492746492,0.266402697301411,0.585988301900711,NA
ENSG00000243663.1,28.8515123711575,-0.0763463669687036,0.147528435155153,-0.517502723379473,0.604805268315874,0.837511935345743,NA
ENSG00000225295.1,0.029531485404759,-0.453095384889074,3.28763295822275,-0.137818117364905,0.890384165409773,NA,NA
ENSG00000103260.4,366.924619183488,-0.22403627292101,0.147092335166204,-1.52309957325693,0.127733795610375,0.409983335153692,NA
ENSG00000248231.1,0.0264488203312304,-0.453095384889074,3.28763295822275,-0.137818117364905,0.890384165409773,NA,NA
ENSG00000206924.1,0.119773246059014,0.311515556168227,2.79534359288848,0.11144088224458,0.91126674259945,NA,NA
ENSG00000184887.9,7280.41831957299,0.243588933365491,0.0681767881829932,3.57290127413563,0.000353047890631533,0.0128007209540515,NA
ENSG00000104415.9,0.0453135713528016,0.0851354906657208,3.28763295822275,0.0258956798850635,0.979340545844952,NA,NA
ENSG00000159961.1,2.19178783362263,0.929467557020127,1.21629561397004,0.764178992626889,0.444760583593307,0.738319857163432,NA
ENSG00000151623.10,2779.95931234296,-0.315625548391937,0.379280590926902,-0.832168995572903,0.405313561650999,0.708511410508419,NA
ENSG00000224539.1,0.0992540148904695,-0.113637738383426,2.85808300356449,-0.0397601253153606,0.968284366464761,NA,NA
ENSG00000171791.10,84193.1344337051,0.0907094454815172,0.0908657725970479,0.998279581947496,0.318143805662053,0.635463770454162,NA
ENSG00000168538.11,11433.4922456715,0.0196678872584022,0.0552846891126552,0.355756495588217,0.722022931798269,0.894877760229888,NA
ENSG00000270071.1,0.426081732120829,0.851132786509021,1.09373155648845,0.778191670030696,0.436456026822331,NA,NA
ENSG00000004776.7,3.47035022107362,-0.821260534743717,0.733562891898656,-1.11955027144036,0.262905456913871,0.582539282690723,NA
ENSG00000204873.3,0.0234418062487523,-0.453095384889074,3.28763295822275,-0.137818117364905,0.890384165409773,NA,NA
ENSG00000267322.1,15.0007231021668,1.14395690673564,0.760782614082637,1.50365805627017,0.132669434273499,0.418469063802039,NA
ENSG00000233332.1,0.0122821037944865,-0.297131276305114,3.28763295822275,-0.0903784820510315,0.927986455540121,NA,NA
ENSG00000106299.7,1231.90552294143,-0.259377613015322,0.093773323359369,-2.76600640484187,0.00567474202433756,0.0702112788409905,NA
ENSG00000187534.5,2362.03006297023,-0.243817740788525,0.0794990888516137,-3.06692497122344,0.0021627313530452,0.0391073398112265,NA
ENSG00000263477.1,3.91389949953217,0.0360326935416096,0.361085304678421,0.0997899750412162,0.920511067080551,0.973664626431098,NA
ENSG00000117133.6,6475.22148797733,0.0352523026308091,0.0925658356191382,0.380834920303152,0.703325745711105,0.886005378158462,NA
ENSG00000165138.12,5150.71090423314,0.202995745580842,0.0929950834413523,2.18286535232652,0.0290457272342378,0.180679147037493,NA
ENSG00000196862.8,4174.09760551226,-0.686511047668375,0.296660923440863,-2.31412698277137,0.0206607577142884,0.148939512953977,NA
ENSG00000138363.10,7650.22901409136,0.0665886396714568,0.0594511329405507,1.1200566982978,0.262689601536733,0.582299956703111,NA
ENSG00000126266.2,225.190562335459,0.0869564778517828,0.268793000238076,0.323507225912741,0.746311136016292,0.904925297059593,NA
ENSG00000269103.1,0.121232820489189,0.397502199613369,3.28762785395115,0.120908514367172,0.903763498161344,NA,NA
ENSG00000214078.7,12240.196910542,-0.00731417231579229,0.0851411276530169,-0.085906453407575,0.931540781401394,0.978552781147605,NA
ENSG00000234055.1,0.767704452979065,1.14205113117805,0.810951146635352,1.4082859811179,0.159046405094196,NA,NA
ENSG00000234473.1,13.6098306743156,0.141557835815054,0.156787549912534,0.902864008615635,0.366598074508761,0.679344566580209,NA
ENSG00000160007.13,8314.28535186936,-0.112775363792281,0.0971372293580702,-1.16099012229971,0.245645916438388,0.564176428570785,NA
ENSG00000185483.7,10985.4186163507,-0.353358854677261,0.107490395125225,-3.28735283060037,0.00101134034818265,0.0251178982335667,NA
ENSG00000246575.2,93.6641933184362,0.097635186040909,0.117398433497163,0.831656634015206,0.405602785144014,0.708787519615052,NA
ENSG00000200483.1,0.028707363210619,-0.0280158385277184,3.28763295822275,-0.00852158342604746,0.993200842440369,NA,NA
ENSG00000230953.2,14.9061135420865,0.360029066392348,0.231795883430643,1.55321596338908,0.12037154886636,0.399222655205208,NA
ENSG00000223001.1,17.3374822279688,-0.910206581633647,0.430393514041962,-2.11482411313686,0.0344449409099424,0.199038970407901,NA
ENSG00000265676.1,4.75254022385368,0.651216511148108,0.485548487503413,1.34119769272998,0.179856275300273,0.487531082939117,NA
ENSG00000108813.9,21.2492325703388,-1.99534171120573,0.686721332186288,-2.90560612825764,0.00366542523009461,0.0532878217215208,NA
ENSG00000231686.1,416.408796496967,-0.331739159108368,0.134821378183634,-2.46058276200472,0.0138711575366288,0.117134701287572,NA
ENSG00000253146.1,7.30268247117053,-0.100897998296433,0.26310326184861,-0.383492008375364,0.701354994583997,0.8849955965779,NA
ENSG00000228937.1,0.080227941615785,-0.382756835086154,3.28763295822275,-0.116423226056557,0.907317128825955,NA,NA
ENSG00000171763.13,1144.49106070985,-0.131079423238152,0.0951966576836063,-1.37693303974815,0.168532951063821,0.473132751153714,NA
ENSG00000253564.1,1.21224588835615,1.13997930217093,0.529572337578432,2.15264133202973,0.0313468775607755,NA,NA
ENSG00000113073.10,0,0,0,0,1,NA,NA
ENSG00000250790.3,14.8358288220926,-0.417375371284867,0.249667122446559,-1.67172740725686,0.0945780871124527,0.349722588381713,NA
ENSG00000236254.1,235.154518818424,0.673515475810976,0.219254895597572,3.07183779853733,0.00212745295031876,0.0387862798644787,NA
ENSG00000231258.2,0.0695331649832178,-0.651872272863551,3.28763295822275,-0.198280124681541,0.84282590117929,NA,NA
ENSG00000254622.1,0.0123964072011788,-0.084591503124438,3.28763295822275,-0.025730215081603,0.979472523680553,NA,NA
ENSG00000185888.5,0.415356054345948,-0.791067623497654,0.922108252251015,-0.857890189754327,0.390953101780534,NA,NA
ENSG00000211829.2,614.610379048589,0.708414859503828,0.221070343330137,3.20447713081945,0.00135308039183914,0.0300773505229048,NA
ENSG00000224142.1,2.02707236667324,0.371272410501286,0.636491702834581,0.583310683937975,0.559684171558229,NA,NA
ENSG00000242510.1,2.39113561047108,-0.616623659734044,0.486629381678408,-1.26713199603213,0.205108096569786,0.518328106729197,NA
ENSG00000103375.6,46.5713784704537,0.442935212783956,0.687410098163115,0.644353660162339,0.51934612665131,0.788570718852948,NA
ENSG00000142405.17,49.0942774245999,1.26259089722471,0.448841702866991,2.81299818880437,0.00490819276175349,0.0646057922911063,NA
ENSG00000254612.2,471.195744340613,0.0805587595572169,0.100744608555805,0.799633456440437,0.423923197447946,0.724066900784585,NA
ENSG00000101198.10,0.528049548763174,-3.0913728029721,2.84278052544216,-1.08744687650175,0.276839364011744,NA,NA
ENSG00000254287.1,0.0528976406624609,-0.76502360205699,3.28763295822275,-0.232697387992652,0.815996397626502,NA,NA
ENSG00000255345.1,0.148324667135166,-1.36241723227424,3.28670730449007,-0.414523444303362,0.678490801118007,NA,NA
ENSG00000235916.1,9.69036519332371,0.0574924597937949,0.246870819986797,0.232884792932878,0.815850867294616,0.936141017696054,NA
ENSG00000203730.2,29.1811458969775,0.177386407552801,0.419060928833325,0.423295027877328,0.672080021509837,0.871979255127886,NA
ENSG00000163040.10,20.1371799892532,-3.13010929976561,0.889093087004525,-3.52056420808688,0.000430629719090357,0.014532138157853,DOWN
ENSG00000255763.1,0.314986197751504,0.0355381440854802,1.19790349594457,0.0296669508067991,0.976332669749293,NA,NA
ENSG00000197863.4,1403.18288227157,0.110445797059265,0.0985279712933002,1.12095880600736,0.262305397495223,0.5819672465966,NA
ENSG00000263080.1,7.27689888938638,0.532101830622701,0.504703277730281,1.0542864572143,0.291751787178073,0.611713497860085,NA
ENSG00000174371.12,119.412307102951,-0.0133152221119555,0.441318053727134,-0.030171487432935,0.975930287907515,0.992742716466191,NA
ENSG00000109339.14,33.1721955171696,0.153656503746157,0.47481019911152,0.323616687328292,0.746228252633371,0.904895055670632,NA
ENSG00000135297.11,10719.7847203281,0.166799102489999,0.0460321144874981,3.62353770507979,0.000290600817980287,0.0114197238471817,NA
ENSG00000249069.3,11.2291888668973,-1.64186772279241,0.88084806087746,-1.86396246494186,0.0623269756057681,0.275577012806084,NA
ENSG00000233029.3,1.5658835931778,0.334015673713284,0.636508880006078,0.524762001293831,0.599748650006989,NA,NA
ENSG00000053702.10,3696.87470847158,0.121998699640096,0.094022636492875,1.29754603987669,0.194443374693738,0.505818827000083,NA
ENSG00000141985.5,6016.46474470109,-0.141191358138046,0.0701107843357558,-2.0138322438655,0.0440271491962967,0.22852775093034,NA
ENSG00000203395.2,2.37666042798442,0.699396760249516,0.47375893936684,1.47627137375863,0.139871055715543,0.429736095162782,NA
ENSG00000128510.6,0.474103439209219,-0.416178762648711,2.98393813224675,-0.139472986437339,0.88907640098125,NA,NA
ENSG00000198168.4,8260.06924137416,-0.0600818831691183,0.116155190872843,-0.517255257536368,0.604977982946823,0.837543215681567,NA
ENSG00000219329.1,1.85753167571161,-0.542018218618247,0.406586887884516,-1.33309320779719,0.182501218075707,NA,NA
ENSG00000155463.8,30536.9124594529,0.157117211256035,0.0773633627628417,2.03089945479334,0.0422651951117684,0.222771080131279,NA
ENSG00000111087.5,576.988166957217,0.293034091864851,0.147261480270061,1.98988962576948,0.0466030954187155,0.235468188378881,NA
ENSG00000128185.5,1844.07720044276,-0.0885746593667205,0.114334651345588,-0.774696544960766,0.438518993083329,0.733696462452253,NA
ENSG00000240864.1,32.937021359045,2.63339026050465,0.375482867652023,7.01334331702487,2.32689524376093e-12,2.61746628732558e-09,UP
ENSG00000257962.1,0.218912915061353,0.577441734530847,1.85582917045877,0.311150263032076,0.755686391845499,NA,NA
ENSG00000219747.1,340.074422442659,0.112465732013902,0.104865472675018,1.07247627979933,0.283506162465659,0.603488402274545,NA
ENSG00000090238.7,34706.0811536484,-0.0581695140938301,0.094094956311835,-0.618200128613203,0.536443425297855,0.796848442494085,NA
ENSG00000182118.5,284.719169693342,-0.0248455411515985,0.20579500875825,-0.120729561428698,0.903905243617081,0.968131788539647,NA
ENSG00000207217.1,0.404227256893315,-0.452467508101837,2.03397502526651,-0.222454800320151,0.823959855830453,NA,NA
ENSG00000227482.1,0.205538653322491,-0.472454072671566,2.17818403692038,-0.216902733957937,0.828284146935323,NA,NA
ENSG00000241169.1,1.64504986604614,0.108333312141124,0.517099911704878,0.209501703034427,0.834056606054966,NA,NA
ENSG00000205176.2,0.0532534803408927,-0.609059493473032,3.28763295822275,-0.185257752678779,0.853026872875013,NA,NA
ENSG00000066230.6,98.8246385167936,-0.576364265909951,0.856937052542692,-0.672586468515711,0.501210412691709,0.778485024508557,NA
ENSG00000226308.1,0.0923279738353116,-0.651872272863551,3.28763295822275,-0.198280124681541,0.84282590117929,NA,NA
ENSG00000241159.2,0.212287157457656,-0.415240017108202,1.69027137509746,-0.24566470403858,0.805941797067152,NA,NA
